,News,is_apple,is_amazon,is_microsoft,is_facebook,is_tesla,is_nvidia,is_cisco,is_alphabet,is_google,is_broadcom
140,Russian TV channel ends talks with Google over YouTube block,0,0,0,0,0,0,0,0,1,0
1311,Tesla may launch in India this summer: Musk,0,0,0,0,1,0,0,0,0,0
1741,Microsoft beats Wall Street on new CEO debut,0,0,1,0,0,0,0,0,0,0
2332,US STOCKS-Nasdaq leads Wall Street lower after sharp rally this week,0,0,0,1,0,0,0,0,0,0
1499,"Australia's Nine Entertainment signs content deal with Facebook, Google",0,0,0,0,0,0,0,0,1,0
2130,"Alphabet shares fall as rising costs, margin pressure roil investors",0,0,0,0,0,0,0,1,0,0
2185,Consumer Reports drops 'top pick' rating for Tesla Model 3,0,0,0,0,1,0,0,0,0,0
2587,Google's Waze Carpool expands throughout California in first big test,0,0,0,0,0,0,0,1,0,0
2335,Cisco to buy cyber-security company Duo for $2.35 billion,0,0,0,0,0,0,1,0,0,0
921,"After criticism, Apple says it will delay child safety updates",1,0,0,0,0,0,0,0,0,0
2294,Apple Music hits 38 million paid subscribers,1,0,0,0,0,0,0,0,0,0
565,"GLOBAL MARKETS-S&P 500, Nasdaq hit record closing highs; Turkey's lira plunges",0,0,0,0,0,0,1,0,0,0
1291,"Apple shareholders approve CEO Cook's annual compensation, civil rights proposal",1,0,0,0,0,0,0,0,0,0
206,New Amazon CEO: from life in the cloud to running one of the world's biggest firms,0,1,0,0,0,0,0,0,0,0
579,US STOCKS-Wall Street struggles for direction as bond yields slide,0,0,0,0,0,0,1,0,0,0
1112,"Russia fines Google over content, bigger penalty looms",0,0,0,0,0,0,0,1,0,0
590,"US STOCKS-Apple, healthcare stocks help Wall St shrug off Delta worries",1,0,0,0,0,0,0,0,0,0
893,Jury picked in retrial between Apple and Samsung,1,0,0,0,0,0,0,0,0,0
958,Broadcom return to the U.S. could be complete in mid-May -sources,0,0,0,0,0,0,0,0,0,0
1038,"Apple halts ""push"" email services in Germany",1,0,0,0,0,0,0,0,0,0
308,US STOCKS-Nasdaq futures tumble as rising yields spark tech rout,0,0,0,0,0,0,0,1,0,0
506,At least 10 hacking groups using Microsoft software flaw: researchers,0,0,1,0,0,0,0,0,0,0
2915,Microsoft denies auditing partner KPMG's anti-piracy work in India,0,0,1,0,0,0,0,0,0,0
2275,EU set to okay Cisco's $5 billion NDS deal: source,0,0,0,0,0,0,1,0,0,0
2253,South Korea regulator sees no grounds now for probing Hyundai exec share sales after Apple deal reports: official,1,0,0,0,0,0,0,0,0,0
847,Amazon hires Twitter executive to tackle diversity challenges,0,1,0,0,0,0,0,0,0,0
2478,Microsoft to buy back up to $60 billion in shares; names Brad Smith vice chair,0,0,1,0,0,0,0,0,0,0
1807,"UPDATE 1-Spain adopts EU copyright law, paving way for Google News to return",0,0,0,0,0,0,0,0,1,0
1764,Tesla skids after third downgrade in a month,0,0,0,0,1,0,0,0,0,0
885,INSIGHT-Why Biden has eased up on Facebook over COVID misinformation,0,0,0,1,0,0,0,0,0,0
919,Microsoft to buy Activision Blizzard in a deal at $68.7 billion,0,0,1,0,0,0,0,0,0,0
3328,"Google security official mocked gay staffer, lawsuit alleges",0,0,0,0,0,0,0,1,0,0
887,"Apple’s $3 trillion market value follows 5,800% gain since iPhone debut",0,0,0,0,0,0,0,1,0,0
2142,Tesla receives subpoena from U.S. securities regulator over 2018 settlement,0,0,0,0,1,0,0,0,0,0
2145,"UPDATE 1-Alphabet, Indonesian companies to expand Web access via balloons",0,0,0,0,0,0,0,1,0,0
2409,Amazon bets on Black Friday deals in early holiday shopping push,0,1,0,0,0,0,0,0,0,0
437,UPDATE 1-Microsoft eyeing deal to buy cybersecurity firm Mandiant -Bloomberg,0,0,1,0,0,0,0,0,0,0
1437,"Microsoft opens door to Android, Apple phone apps",0,0,1,0,0,0,0,0,0,0
1074,BRIEF-Saudi Telecom Company And Cisco Sign Strategic MoU To Bring The Benefits Of 5G To Saudi Arabia,0,0,0,0,0,0,1,0,0,0
2349,US STOCKS-Wall St set for higher open after a turbulent week,0,0,0,1,0,0,0,0,0,0
1711,INSIGHT-From Russia with concern: Cisco's audits raised red flags about resellers,0,0,0,0,0,0,1,0,0,0
1562,"US STOCKS-Wall Street gains, S&P hits record closing high as CPI meets expectations",0,0,0,0,0,0,0,0,0,0
3164,U.S. Supreme Court agrees to hear Cisco patent infringement case,0,0,0,0,0,0,1,0,0,0
2449,Apple shares dive; rare revenue warning drags global markets,0,0,0,0,0,0,0,0,0,0
391,"Apple infringed three Qualcomm patents, jury finds",1,0,0,0,0,0,0,0,0,0
193,Breakingviews - Capital Calls - Walgreens' Amazon vaccine,0,1,0,0,0,0,0,0,0,0
1906,"Alphabet Inc's Google launches Google TV, new Chromecast",0,0,0,0,0,0,0,1,0,0
1870,Factbox-Tesla market cap eclipses that of top 5 rival carmakers combined,0,0,0,0,1,0,0,0,0,0
709,Google offers new replacement for advertising cookies after 'FLoC' falls short,0,0,0,0,0,0,0,1,0,0
35,Google morphs into Alphabet; investors cheer clarity,0,0,0,0,0,0,0,1,0,0
1513,Amazon reveals 'Lord of the Rings' subtitle that hints at storyline,0,1,0,0,0,0,0,0,0,0
1151,"Tesla partners with LG Chem, CATL for battery supply",0,0,0,0,1,0,0,0,0,0
436,"Nvidia seeks EU approval for Arm deal, decision due Oct. 13",0,0,0,0,0,1,0,0,0,0
1260,"Microsoft takes $6.2 billion charge, slows Internet hopes",0,0,1,0,0,0,0,0,0,0
1849,Google infringed Oracle Java copyrights: jury,0,0,0,0,0,0,0,0,1,0
299,Turkey's competition board opens investigation into Google,0,0,0,0,0,0,0,0,1,0
2394,'Consumers aren't stupid': Google lawyer rejects EU market abuse ruling,0,0,0,0,0,0,0,0,1,0
1275,Apple awarded $1.051 billion damages in Samsung trial,1,0,0,0,0,0,0,0,0,0
544,BRIEF-Broadcom reports Q2 non-GAAP EPS of $3.69 from cont ops,0,0,0,0,0,0,0,0,0,0
183,"SPECIAL REPORT-Amazon partnered with China propaganda arm to win Beijing's favor, document shows",0,1,0,0,0,0,0,0,0,0
179,"US STOCKS-Wall Street hits all-time closing highs on stimulus euphoria, vaccine rollout",0,0,0,0,0,0,1,0,0,0
2119,Elon Musk on Tesla's self-driving capabilities,0,0,0,0,1,0,0,0,0,0
645,NYSE glitch forces Amazon and Alphabet traders elsewhere,0,0,0,0,0,0,0,1,0,0
948,Nvidia gives health researchers access to UK supercomputer,0,0,0,0,0,1,0,0,0,0
1120,German labour union calls for strikes at seven Amazon locations,0,1,0,0,0,0,0,0,0,0
150,Lawsuit accuses Amazon of 'systemic' racism in corporate offices,0,1,0,0,0,0,0,0,0,0
255,"Supplier woes stir Apple demand fears, Asian parts makers dive",0,0,0,0,0,0,0,0,0,0
102,UPDATE 1-Apple argues it faces competition in video game market as 'Fortnite' trial nears,1,0,0,0,0,0,0,0,0,0
70,Google opens Dublin hub to tackle harmful online content,0,0,0,0,0,0,0,1,0,0
2198,"UPDATE 1-Australian regulator to probe Amazon, eBay among online markets",0,0,0,0,0,0,0,1,0,0
1848,BRIEF-Amper keeps negotiating with Cisco to sign final agreement of payments,0,0,0,0,0,0,1,0,0,0
2847,Broadcom gets record $100 billion loan for Qualcomm buy,0,0,0,0,0,0,0,0,0,0
2320,Amazon sued by warehouse workers over COVID-19 screening pay,0,1,0,0,0,0,0,0,0,0
755,Google to invest $1 billion in Africa over five years,0,0,0,0,0,0,0,1,0,0
2431,UPDATE 1-Amazon-backed Rivian to delay first EV deliveries until September,0,1,0,0,0,0,0,0,0,0
905,Google presses for quicker release of documents in lawsuit,0,0,0,0,0,0,0,0,1,0
1284,"Facebook, Google plan new undersea cables to connect Southeast Asia and America",0,0,0,0,0,0,0,0,1,0
2443,Apple expands keyboard repairs to newer models of MacBook,1,0,0,0,0,0,0,0,0,0
2590,France fines Google 1.1 million euros over hotel rankings practices,0,0,0,0,0,0,0,0,1,0
1993,U.S. judge says Google request for Microsoft documents is relevant,0,0,0,0,0,0,0,0,1,0
1973,US government says Broadcom violated order in Qualcomm merger bid,0,0,0,0,0,0,0,0,0,0
3027,UPDATE 2-Google asks judge to dismiss most of Texas antitrust lawsuit,0,0,0,0,0,0,0,1,0,0
2686,Breakingviews - Viewsroom: Broadcom $130 bln bid signals market top,0,0,0,0,0,0,0,0,0,0
2194,Apple expected to unveil iPads with facial recognition,1,0,0,0,0,0,0,0,0,0
2387,"France embraces Google, Microsoft in quest to safeguard sensitive data",0,0,1,0,0,0,0,0,0,0
2380,Breakingviews - Alphabet’s Eric Schmidt sails off before the storm,0,0,0,0,0,0,0,1,0,0
549,"Nvidia says employee, company information leaked online after cyber attack",0,0,0,0,0,1,0,0,0,0
3276,"Telenor to roll out Google's new messaging service in Asia, Europe",0,0,0,0,0,0,0,1,0,0
2886,"WarnerMedia, YouTube TV expand distribution deal to include upcoming HBOMax",0,0,0,0,0,0,0,1,0,0
1830,Amazon sues financial crime agency in latest twist of Indian battle,0,1,0,0,0,0,0,0,0,0
1011,"Microsoft to bring 'Age of Empires' to Apple, Android phones",0,0,1,0,0,0,0,0,0,0
950,"UPDATE 4-Microsoft to give away Windows 10, unveils hologram glasses",0,0,1,0,0,0,0,0,0,0
2308,"Amazon to pay shoppers hurt by others' products, does not admit liability",0,1,0,0,0,0,0,0,0,0
1162,Jury deals blow to Oracle in case vs. Google,0,0,0,0,0,0,0,0,1,0
459,Nvidia forecasts upbeat revenue on data center chip demand,0,0,0,0,0,1,0,0,0,0
1023,Tesla sees Cybertruck production delayed to 2023,0,0,0,0,1,0,0,0,0,0
1592,EXCLUSIVE-Dutch forensic lab says it has decoded Tesla's driving data,0,0,0,0,1,0,0,0,0,0
2008,Apple share gain dwarfs GM after car rollout news,1,0,0,0,0,0,0,0,0,0
1831,"EXCLUSIVE-EU antitrust regulators set to clear Amazon, MGM deal - sources",0,1,0,0,0,0,0,0,0,0
339,US STOCKS-S&P 500 closes at record high on retail sales cheer,0,0,0,1,0,0,0,0,0,0
1386,Google Cloud absorbs Alphabet cybersecurity firm Chronicle,0,0,0,0,0,0,0,1,0,0
161,Judge in Texas lawsuit against Google refuses to move case to California,0,0,0,0,0,0,0,0,1,0
1382,BRIEF-Cisco Systems declares quarterly dividend $0.26/shr,0,0,0,0,0,0,1,0,0,0
1174,"Microsoft hangs up on Nokia business, to cut 7,800 jobs",0,0,1,0,0,0,0,0,0,0
910,Amazon wins EU antitrust nod for $8.5 billion MGM deal,0,1,0,0,0,0,0,0,0,0
748,US STOCKS-Futures hold gains after weak December jobs data,0,0,0,0,0,0,1,0,0,0
257,Israel renews licensing agreement with Microsoft,0,0,1,0,0,0,0,0,0,0
2780,"UPDATE 1-Alphabet grants Pichai largest ever stock award, again",0,0,0,0,0,0,0,1,0,0
962,UAW files complaint against Tesla for terminated workers,0,0,0,0,1,0,0,0,0,0
211,Facebook can pursue malware lawsuit against Israel's NSO Group -US appeals court,0,0,0,1,0,0,0,0,0,0
173,"Gibson Dunn, Latham advise Broadcom on FTC antitrust settlement",0,0,0,0,0,0,0,0,0,0
327,Australia's Seven West Media strikes partnership with Google,0,0,0,0,0,0,0,0,1,0
609,Breakingviews - Alphabet ad machine aids Tim Cook’s data case,0,0,0,0,0,0,0,1,0,0
884,US STOCKS-Wall St's fight back continues as inflation fears ease,0,0,0,0,0,0,1,0,0,0
405,Amazon Web Services disruption in Japan has been resolved - Kyodo,0,1,0,0,0,0,0,0,0,0
849,Microsoft to offer cloud services from Germany,0,0,1,0,0,0,0,0,0,0
1350,"Google's browser cookies plan anti-competitive, advertisers tell EU",0,0,0,0,0,0,0,0,1,0
98,"Softbank, KDDI to offer Apple's iPad mini in Japan",1,0,0,0,0,0,0,0,0,0
1141,Google to sell Glass to public next week,0,0,0,0,0,0,0,0,1,0
388,Tesla to acquire German battery assembly maker: source,0,0,0,0,1,0,0,0,0,0
163,U.K. considers blocking Nvidia's $40 bln takeover deal for Arm - Bloomberg News,0,0,0,0,0,1,0,0,0,0
2317,"Microsoft hangs up on Nokia business, to cut 7,800 jobs",0,0,1,0,0,0,0,0,0,0
335,Musk tweets he reached out to Apple's Tim Cook for acquiring Tesla,1,0,0,0,0,0,0,0,0,0
2124,EU sees Google competition deal after August,0,0,0,0,0,0,0,0,1,0
1631,EU's Vestager says analysing metaverse ahead of possible regulatory action,0,0,0,1,0,0,0,0,0,0
371,UPDATE 1-Top Amazon official swipes at Bernie Sanders over planned Alabama visit,0,1,0,0,0,0,0,0,0,0
2031,BRIEF-Tobii and Microsoft collaborate to bring eye tracking support in Windows 10,0,0,1,0,0,0,0,0,0,0
256,UPDATE 4-Microsoft rolls back update to fix access issues for thousands,0,0,1,0,0,0,0,0,0,0
2645,Russia fails to reach settlement with Google in Android case,0,0,0,0,0,0,0,0,1,0
1429,"UPDATE 8-Apple must ease App Store rules, U.S. judge orders",1,0,0,0,0,0,0,0,0,0
406,Google Fiber's video subscriber growth surges 79 percent in 2015,0,0,0,0,0,0,0,1,0,0
2292,Verizon signs up Google Cloud to automate factories,0,0,0,0,0,0,0,1,0,0
2020,Tesla loses its VP of production - Electrek,0,0,0,0,1,0,0,0,0,0
511,"RPT-EXCLUSIVE-India to expedite Amazon, Flipkart antitrust probe as tech focus intensifies -sources",0,1,0,0,0,0,0,0,0,0
1014,"US STOCKS-S&P 500, Dow end up for 3rd day as Alphabet jumps, volatility eases",0,0,0,0,0,0,0,1,0,0
451,"Google's voice assistant in new EU antitrust investigation, MLex reports",0,0,0,0,0,0,0,0,1,0
2395,Sharp to start shipping iPhone screens to Apple this month,1,0,0,0,0,0,0,0,0,0
405,"Google translation AI botches legal terms 'enjoin,' 'garnish' -research",0,0,0,0,0,0,0,0,1,0
2290,"AUTOSHOW-Chinese woman's Tesla protest prompts 5-day detention, company apology",0,0,0,0,1,0,0,0,0,0
2741,Explainer-Apple gives 'reader' apps a way around commissions. Who wins?,1,0,0,0,0,0,0,0,0,0
1540,Google must face Voice Assistant privacy lawsuit - U.S. judge,0,0,0,0,0,0,0,0,1,0
2453,"Microsoft joins Google, Amazon, others in canceling in-person presence at CES",0,1,0,0,0,0,0,0,0,0
50,UPDATE 1-Google delays office return until January as COVID-19 worries linger,0,0,0,0,0,0,0,1,0,0
2807,Wall Street ends lower as Meta Platforms weighs,0,0,0,1,0,0,0,0,0,0
364,Ericsson in talks to buy Microsoft's TV software unit-report,0,0,1,0,0,0,0,0,0,0
839,"Microsoft sees cloud business growth, but supply woes continue for Xbox",0,0,1,0,0,0,0,0,0,0
999,Microsoft offers patent troll defense for cloud customers,0,0,1,0,0,0,0,0,0,0
1991,Arista wins round in Cisco patent fight over network technology,0,0,0,0,0,0,1,0,0,0
504,Broadcom's fourth-quarter results ease smartphone chip worries,0,0,0,0,0,0,0,0,0,0
2554,Exclusive-Amazon-backed Rivian confirms plan for second U.S. assembly plant,0,1,0,0,0,0,0,0,0,0
1633,"S.Korea set to curb Google, Apple commission dominance",0,0,0,0,0,0,0,0,1,0
686,"Amazon surges, eyes Wall Street record gain in value",0,0,0,1,0,0,0,0,0,0
488,"US STOCKS-Microsoft brings S&P 500, Nasdaq back into record territory",0,0,1,0,0,0,0,0,0,0
2013,"Cisco forecasts growth from software shift, but chip prices pressure profits",0,0,0,0,0,0,1,0,0,0
166,Ericsson sues Apple again over 5G patent licensing,1,0,0,0,0,0,0,0,0,0
588,"Apple results hit by supply chain woes, Cook says holiday quarter impact will be worse",1,0,0,0,0,0,0,0,0,0
2298,Google stops donations to U.S. Congress members who voted against election results,0,0,0,0,0,0,0,0,1,0
1307,Google to stop scanning Gmail for creating targeted ads,0,0,0,0,0,0,0,1,0,0
1754,Microsoft cloud business gathers steam as pandemic boosts growth,0,0,1,0,0,0,0,0,0,0
1926,"Musk set to tout Starlink progress as cost, demand hurdles linger",0,0,0,0,0,0,0,0,0,0
1181,Apple appeals against security research firm while touting researchers,1,0,0,0,0,0,0,0,0,0
690,"Israel picks Amazon's AWS, Google for flagship cloud project",0,0,0,0,0,0,0,0,1,0
2139,Soccer-Real and Microsoft announce digital platform deal,0,0,1,0,0,0,0,0,0,0
581,Bill targeting Apple and Google approved by U.S. Senate panel,0,0,0,1,0,0,0,0,0,0
1236,"Factbox-Apple vs Epic case: heated arguments, dramatic calls",1,0,0,0,0,0,0,0,0,0
515,"Uber, JetBlue join Amazon-backed Climate Pledge",0,1,0,0,0,0,0,0,0,0
759,"Facebook did not label posts from top climate change deniers, report says",0,0,0,1,0,0,0,0,0,0
821,"Tesla plans to locate China design centre in Beijing, city govt says",0,0,0,0,1,0,0,0,0,0
1816,Apple heads into choppy waters as new iPhone awaited,1,0,0,0,0,0,0,0,0,0
1431,U.S. labor agency probes two complaints from Apple workers,1,0,0,0,0,0,0,0,0,0
464,Microsoft goes mainstream to win phone share,0,0,1,0,0,0,0,0,0,0
1384,"Up to 60,000 computer systems exposed in Germany to Microsoft flaw - BSI",0,0,1,0,0,0,0,0,0,0
2429,Microsoft confirms Finnish site closure and job cuts,0,0,1,0,0,0,0,0,0,0
2444,Microsoft appoints Reid Hoffman to its board effective immediately,0,0,1,0,0,0,0,0,0,0
1573,California police investigating fatal Tesla crash,0,0,0,0,1,0,0,0,0,0
269,"GM, Google, others join retreat from CES over rising COVID-19 cases",0,0,0,0,0,0,0,0,1,0
259,"Apple adds suppliers to clean-energy pledge, including more chip firms",1,0,0,0,0,0,0,0,0,0
2344,Google must face Voice Assistant privacy lawsuit - U.S. judge,0,0,0,0,0,0,0,0,1,0
2127,Russia fines Google for not deleting banned content,0,0,0,0,0,0,0,1,0,0
573,"Apple says EU anti-trust case is ""opposite of fair competition""",1,0,0,0,0,0,0,0,0,0
1155,US STOCKS-Wall St falls as Facebook's forecast disrupts tech recovery,0,0,0,1,0,0,0,0,0,0
1199,Google shares slide after Motorola earnings warning,0,0,0,0,0,0,0,0,1,0
230,UPDATE 5-Amazon sales growth slows in tame start to Jassy's tenure as CEO,0,1,0,0,0,0,0,0,0,0
3326,Google in EU crosshairs again with advertising antitrust inquiry,0,0,0,0,0,0,0,1,0,0
124,UAE to get 3 Amazon Web Services data centres in 2022,0,1,0,0,0,0,0,0,0,0
842,"Tesla, Japanese firms to build energy storage facility in Hokkaido",0,0,0,0,1,0,0,0,0,0
768,Microsoft halts donations through 2022 to lawmakers who opposed Biden certification,0,0,1,0,0,0,0,0,0,0
858,UPDATE 1-Meta Financial to raise $34.2 mln through share sale,0,0,0,1,0,0,0,0,0,0
195,"Russia files court cases for fines on annual turnover of Google, Meta",0,0,0,1,0,0,0,0,0,0
822,Alphabet says received civil investigative demand from U.S. DoJ,0,0,0,0,0,0,0,1,0,0
2208,Tencent drifts off course with Tesla,0,0,0,0,1,0,0,0,0,0
1149,Fantasy soccer startup Sorare says NFT firms need to engage with regulators,0,0,0,1,0,0,0,0,0,0
2620,"UK's M&S, Microsoft sign artificial intelligence deal",0,0,1,0,0,0,0,0,0,0
605,Ark ups bet on Tesla despite suffering largest one-day outflow on record,0,0,0,0,1,0,0,0,0,0
1166,Patent case against Cisco slated for Zoom-based trial,0,0,0,0,0,0,1,0,0,0
387,"U.S. senator slams Apple, Amazon, Nike, for enabling forced labor in China",1,0,0,0,0,0,0,0,0,0
669,Tesla's Musk hopes to make first cars at Berlin plant in Oct,0,0,0,0,1,0,0,0,0,0
2259,UPDATE 2-Higher operating costs weigh on Imagination Tech,0,0,0,0,0,0,0,0,0,0
2009,Texas hiring two law firms for Google probe team,0,0,0,0,0,0,0,0,1,0
1538,Microsoft seeks EU approval for LinkedIn buy,0,0,1,0,0,0,0,0,0,0
2679,"Broadcom profit beats Street, shares rise",0,0,0,0,0,0,0,0,0,0
105,Dutch watchdog fines Apple again in App Store dispute,1,0,0,0,0,0,0,0,0,0
1415,Amazon's social media team bares its teeth in Washington,0,1,0,0,0,0,0,0,0,0
2548,"U.S. opens safety probe into Mercedes vans used for Amazon deliveries, ambulances",0,1,0,0,0,0,0,0,0,0
2820,Interactive Brokers increases margin requirement for Tesla,0,0,0,0,1,0,0,0,0,0
1704,Cisco tells International Trade Commission Arista flouting its orders,0,0,0,0,0,0,1,0,0,0
2514,Power of Microsoft's Bing an open question in search industry,0,0,1,0,0,0,0,0,0,0
800,Google increases user privacy controls,0,0,0,0,0,0,0,0,1,0
1916,Google says will not participate in 2016 U.S. airwaves auction,0,0,0,0,0,0,0,1,0,0
811,Google to power Dutch data centre with solar energy,0,0,0,0,0,0,0,0,1,0
2624,Fourteen U.S. state attorneys general press Facebook on vaccine disinformation,0,0,0,0,0,0,0,1,0,0
1563,GM will use Google to power future infotainment systems,0,0,0,0,0,0,0,0,1,0
1851,"Cisco, Google sign patent agreement",0,0,0,0,0,0,0,0,1,0
412,"Amazon brings James Bond, Rocky to fight Netflix with $8.5 billion MGM buy",0,1,0,0,0,0,0,0,0,0
2337,Google Glass gets image makeover as launch nears,0,0,0,0,0,0,0,0,1,0
827,Activision's mobile gaming unit to see leadership changes ahead of Microsoft deal,0,0,1,0,0,0,0,0,0,0
2387,Apple shares flirt with correction territory,1,0,0,0,0,0,0,0,0,0
2479,Google's adtech business set to face formal EU probe by year-end -sources,0,0,0,0,0,0,0,1,0,0
1470,"Amazon, Google executives lead U.S. Senate panel antitrust hearing witness list",0,0,0,0,0,0,0,0,1,0
2410,Australian state sets minimum pay for Amazon contractors in landmark step,0,1,0,0,0,0,0,0,0,0
